"id","identifier","claim","asserter","disputer","bond","currency","expirationTime","settlementResolution"
"0x285f332dcf0418c33bad3c51bb217220363e556a50f2e6bbab3fa96b7866900f","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1750718243,true
"0x28a50ebd35ec7e6911d1eeff7e8805a01bd8a2e04dcde3037031f9b319251cd1","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:8c113ffa8fcfe7916f5cfff30cce433ac4ebe9446a97d7045811d65f2c3c5f0e,explanation:""bafkreibkfuoqgv2xlin3kzgfpha2lc4jxfwwlivilzdnwdgp5dkopbm4s4"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/dao.connext.eth/, are valid as long as there is a minimum quorum of 1 and a minimum voting period of 24 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1730852867,true
"0x28ff762512652a5a016928b33147cc7a3737fdc40fa38b4d528fd6fd295ab315","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1709532443,true
"0x291013bf46ce4aaf613752f35df3a3501f042345b3b52168a4fe216722503750","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1702447643,true
"0x2929f00c327e69dfe101acc09fa517508bb80ef3e4f0ff167bb54466b6c85075","0x524f50555f455448780000000000000000000000000000000000000000000000","T","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1742078255,true
"0x2963bb2e8680cfa7f17033e7b36e62e6d0ebabe0be01312e2c67d6a28d53e853","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1704348407,true
"0x29eaa693e72334bad20352fb4cb07645576fb6b5b5074afd1c7bd59d2508fe8b","0x524f50555f455448780000000000000000000000000000000000000000000000","r","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1722551711,true
"0x2a08ca94ae18c27635dd86f2f93e425542fee46413a1d52e64af877dda2d6213","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1690355267,true
"0x2a1573ab34c89090ca8acc3666a04a09a69b0cd2f2b0743f6cb748edcbf80955","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1730068583,true
"0x2a37262663625825d5e396a4c29f0a99f79274e1ea3a27a03d21dae57bc904df","0x524f50555f455448780000000000000000000000000000000000000000000000","&","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1738190087,true
"0x2a3ce11846bccad775bacef29c4d8e86e81cd329629db9247ea3c40a93d8fdb9","0x524f50555f455448780000000000000000000000000000000000000000000000",">","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1695622019,true
"0x2a6a87c0fd9c7a80f7e8f0a42e9d370a59e9f51f087f7fd5606809f8050a7d1c","0x524f50555f455448780000000000000000000000000000000000000000000000","%","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1760395079,true
"0x2a7f4fe2552c7c396cffaa07011c778d1e99c3a90fb7694bf3e861acc5d26949","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1710655559,true
"0x2a87a8967e5e70e5cad4016c85704ebc17ac85655ab55a609ef38b69fca428c4","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:3a04afe2dca17dd7b543294c72ecf0c5f34b525387c00a3914b6275dbc12024d,explanation:""bafkreicjjzbvwynxiwptrds55ll234n3j6ybyaizrhk3lkqicxideg22ne"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/epochisland.eth/, are valid as long as there is a minimum quorum of 56600207 and a minimum voting period of 144 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1705176359,true
"0x2ab7f000de0b55e3d3a9be1239d2ca7efb4468e991b92539fe2e3b1070de4031","0x524f50555f455448780000000000000000000000000000000000000000000000","p","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1744670243,true
"0x2ae5dd82685988f4454d49efce1e4e91f30f2ca83545155fb3caf3e8998956ba","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1726353383,true
"0x2b20c94fdc6fe9d520cfdcde9b3db434810b3cf607d0a6a209cf1738a452f8b5","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:55b9500d196f485d74569b246292367de5489a1798ce05d8fd98fa87498613e8,explanation:""bafkreigpy2giikqtvsrjkak7zg4bcoh6iuyhl5zojjkknospmwhc5hmiii"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/the-co-dao.eth, are valid as long as there is a minimum quorum of 420000 and a minimum voting period of 7 days and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x9a8f92a830a5cb89a3816e3d267cb7791c16b04d","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1715785943,true
"0x2b407f0625c1883af7a406ea00605771d234fe9f47b47da82f906e299b7ee65f","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1731796751,true
"0x2c1d7eb95002bfc953ee8f24df23642280bf2b2e4f5513c3dfa587ac50980b20","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:f7984515b18bad05ddb6acfd00e5cba5e1aafdb4024b198e1b6cb2d0d44b0ca6,explanation:""bafkreibfmyn3ef5mzbtmw64rsbqfgk5qrlsicvi42tuw2ixqvxm4p4ceji"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/cow.eth, are valid as long as there is a minimum quorum of 35000000 and a minimum voting period of 168 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1707349247,true
"0x2c3715aa205a465087c3fd5690ee2254859d59de0de8c48368338d51e18bb04c","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1724020475,true
"0x2cfa0b8ca3b22be11d07f89536ed00f13eabb5a3b7e21b6ee7f508947c92c386","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:bf62283b2e259c8474d5904dc62a725c48537dc543ecab19fd3fe4535b86ba43,explanation:""bafkreibgzimdzonwiu3vatzhqivb6uxlvkayvqjyursc6ga5w2uno72uoe"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/epochisland.eth/, are valid as long as there is a minimum quorum of 56600207 and a minimum voting period of 144 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1720879547,true
"0x2d23acb5b15bc0c4b81e378b40f1e698a746c3bd4cadd353b381e0dca987cabb","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1747953443,true
"0x2d4856695c0fa7c02f4569d29378f4ea8c680c2b55e96bdeb518efdeedca6094","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1735943819,true
"0x2d511d6bbd29154b45d047181bfa372ad466454997cc23f765d8a320b86cb2d1","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1737498923,true
"0x2d9817442eceead5e68dbb73fb4bfd128cfcdb6cd0cc1b28fd39ff008b2a638c","0x524f50555f455448780000000000000000000000000000000000000000000000","^","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1742942243,true
"0x2dadf1a9d61ee5be9054c7965aef6dc72dcf7c70f08209a001b57106d60806d9","0x524f50555f455448780000000000000000000000000000000000000000000000","!","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1715519159,true
"0x2daecef5a003e10ee5b45da135cd2e8d57ea178e368b7b7fa6ed92277ea5393a","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1701410831,true
"0x2dd1c79d0ba4aea5dd2e54f1a08b2cce01ff2956af7bfd9ddf30ad112be4fc0e","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1725921335,true
"0x2dea379a2b90318eda9afbb8e06e4c3e41ab09c14363389edda203d58aa7aafd","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1714568783,true
"0x2e04f7022635e800c4e44c32ea716cbaee0c390801896dcb8bce8f284c3310e9","0x524f50555f455448780000000000000000000000000000000000000000000000","7","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1717355195,true
"0x2e216799e3f28c11131ff80767a4c76da3ff2b5050fb9b05a19419b786de652d","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1755297443,true
"0x2e3a39012913d2a72327ff4f2a057972bdd8b0bfabd57249b97d5f153e1d21a4","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:3da9f66e5e750979e919eac8b371fb3d1f5771df8265e3d59d72e4059615e25c,explanation:""bafkreighylpac6uypu62fm7feowyunzh4hyzgpghdo6wyokyoom3qnrc4u"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/paraswap-dao.eth, are valid as long as there is a minimum quorum of 25000000 and a minimum voting period of 72 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1750197647,true
"0x2e6eca2f0c348ab37fc3045bfcc5b03aa4506e0dd8b4e3d27119d7a94fc706b3","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1755988679,true
"0x2ecd1bdd7a856af3a1caa17f62f3f82b04ba533ba8e7a54eed60b33923f3256d","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1707199607,true
"0x2ef17ca78d7446dede417ba407f1ce3834518dca4edb17a3792689753f782a4c","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1690697207,true
"0x2f1219495ac8cec57ec4bf5e6d7f7f07471969b06481c314b3c167580f53ab70","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:0a849300b16fc04da72d0d6389288343cf910c4a6a7eb8fd6e9cd72655488d82,explanation:""bafkreigpo4fc4f5dtxcwyqediysldbrmi3lbdbctutmcp45epa3v6cyl5i"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/cow.eth, are valid as long as there is a minimum quorum of 35000000 and a minimum voting period of 168 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1734082967,true
"0x2f13fa668de0d4ef48186af3bd9de012faa4bc1581c9420e020b6dc91c613e51","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1754865455,true
"0x2f217a037d54fe307b07c5e565417d464a92811a3ebb136cf5d556aa73504764","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1736807771,true
"0x3005a73cc134b5530f52adb35ac67d30692da506d49a511f1f12b1fe86657d74","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1734302243,true
"0x3063bb93d5d5e6d787d769074bb8b648aea7fc00a323ac2f543f24ec6b6cb0fa","0x524f50555f455448780000000000000000000000000000000000000000000000","	","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1691042783,true
"0x30d48b0311035d2b5f8444d967094f36337f25c3798231cff3f2d31c2e4692d1","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:987104d1f0545636972908fe968fe2ee6c6731414bf342c6c976e92cb2958361,explanation:""bafkreiaggkwq5ree7alsnjmrztvqj5uw4plugcsoxszsalr4fx5qazbf3i"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/epochisland.eth/, are valid as long as there is a minimum quorum of 2500000 and a minimum voting period of 12 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1700138747,true
"0x314d66706d192e8fe74e3ab969b825d3610426a2409e53c8e214d22c5a803f00","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:7f709ea5ece71eec6c4ecc5afbb6df28fd18fcaa3edfec461fa5129a278283c0,explanation:""bafkreie74sxghbcetuuecxksyxmednuj2is7mliepxwa33yv6mk6uqwgky"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/epochisland.eth/, are valid as long as there is a minimum quorum of 5000000 and a minimum voting period of 24 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1699773659,true
"0x315f03df9920eee98360e21876596ab4982530f4adf5d3332ca0e39de480701d","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:b4517a2128f0c759277a3613c4a543bb1ed0dbfd22d49b65ac33722a5347a254,explanation:""bafkreidttmb4z7ciyyt4rsirqistb2b65ylxesucwmikv3mqf3lkxjtzdu"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/dao.connext.eth/, are valid as long as there is a minimum quorum of 1 and a minimum voting period of 24 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0xaccfaa3a39f3681e07f5d6ecc0a9cdd86c2eb775","","5000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1711755731,true
"0x31bd38ffdc98050a7790bcdab38f13b1b12f6fd1b81e0d4fdae70b17040518cf","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1709878067,true
"0x31c1002effab8c497a9963a5ba84f3155a5f6cdcd63a31f93adbdf40a6bb72fc","0x524f50555f455448780000000000000000000000000000000000000000000000","T","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1697522879,true
"0x32195a3584bf7dbe7fb863ea0475e43cbb300ccc4e8e0a501d9949d33e18d7df","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1702879727,true
"0x327525f7abe01b9e89dbf74809f8811e5badb41862e6b3bf7624b23afecfb82a","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1755556655,true
"0x327c9165210f144bcf9dfcbacc3a94b82b9a47569687adf661c3b57ebdb21758","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:d09a41da02cbcee49ff46dc988fb1d5d1cead17912c59efc5b29b8cf51cbf7fb,explanation:""QmSJ5KxLnmbXZkeL8r6kcY8roWhSmxr6zuBfqnSqo888EK"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/epochisland.eth/, are valid as long as there is a minimum quorum of 56600207 and a minimum voting period of 144 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1703543747,true
"0x32ad92c9a29a8ed4c034d653db379b7266409691ce979fc1e71774458916e395","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1729031867,true
"0x32babc8fd1368562124eec020f07ba66de8d9acad1a445e6392e0943fcfe35bd","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1730241431,true
"0x331ca528b05c528aa59ec15ac103a321475cd6cd8d4c8323abb4cc00193ac5d8","0x524f50555f455448780000000000000000000000000000000000000000000000","+","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1716383243,true
"0x335e5dc998461cda8e9766048a95f06ec71c998b217930cd0249135c3b32dec3","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1747175843,true
"0x34164867a77fd7eac7d3f58ff298e706944041638b62d1ed0f74411ba5b33d17","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1735166135,true
"0x342889ad173e85e77df0e0f3c1a3bcbef0d4c8ed83ac33bf9678631d52776385","0x524f50555f455448780000000000000000000000000000000000000000000000","2","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1716923147,true
"0x347702d5f2c02a49219d7611b5be3294738be29e624361827afc007471d72062","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1705039619,true
"0x348b9b58ffa323ab39dab4fe023d8ed665ae0191ceecb6d181681f2fe4d13404","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1749854243,true
"0x34a019f3c024200de38f4ca9071bd484a203b049b5e2b95935528739bdc39883","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1751150243,true
"0x34af2398a4f0162c03c12f340e8453ef2c6375246595e87219e956b456ec9fc1","0x524f50555f455448780000000000000000000000000000000000000000000000","U","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1719959711,true
"0x34f3612cf26cf20d4aba9a824985277b45d9dcf09a69f27a656c6e7a8f599565","0x524f50555f455448780000000000000000000000000000000000000000000000","\","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1742769443,true
"0x350e075d23c9a199976681a1f13e6ab437069890e48c49cf33a4343ae2f7e403","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1715260019,true
"0x351b92b095f9bc2004b79af2882478fde9f4769b25309f3cd727dfc220423a45","0x4153534552545f54525554480000000000000000000000000000000000000000","proposalHash:b3128ad74b32b26639c84068f2d94455bb7cac75861dea8914f01b5863e98e00,explanation:""bafkreif4esawpntin22wsazc6wntc3345236bxp7veike4se7i7wl27z5m"",rules:""I assert that this transaction proposal is valid according to the following rules: Proposals approved on Snapshot, as verified at https://snapshot.org/#/acrossprotocol.eth, are valid as long as there is a minimum quorum of 6000000 and a minimum voting period of 72 hours and it does not appear that the Snapshot voting system is being exploited or is otherwise unavailable. The quorum and voting period are minimum requirements for a proposal to be valid. Quorum and voting period values set for a specific proposal in Snapshot should be used if they are more strict than the rules parameter. The explanation included with the on-chain proposal must be the unique IPFS identifier for the specific Snapshot proposal that was approved or a unique identifier for a proposal in an alternative voting system approved by DAO social consensus if Snapshot is being exploited or is otherwise unavailable.""","0x33965f7d08f61a62b86c1ab9be5d82c42f4c3081","","2000000000000000000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2",1734203555,true
"0x3548d9a5e92b42b454915bd09f98b052c63320c7f16ae70b9102f503d89940f5","0x524f50555f455448780000000000000000000000000000000000000000000000","","0x51881a1cde5dbae15d02ae1824940b19768d8f2b","","600000000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48",1747780643,true
